554,,,,,,,,,
1910,,,,,,,,,
1911,,0.0|0.0,4.67|0.00,17.1|0.1,1|0,6.28|3.02,-1.61|-3.02,0.247|0.0,0.123|0.0
1912,,,,,,,,,
1913,,,,,,,,,
1914,,,,,,,,,
1915,,,,,,,,,
1916,,,,,,,,,
1917,,-0.9|1.0|2.4|1.1|2.9|0.2|1.6|2.8|1.2|1.2|-0.2|1.1,9.45|3.79|3.38|3.14|3.44|4.91|3.35|2.36|3.04|3.34|7.71|2.84,33.1|95.0|98.2|51.2|115.0|33.0|83.1|99.0|80.0|64.2|4.2|73.0,0|10|5|8|12|1|9|2|0|0|0|0,6.60|3.95|3.86|3.98|3.81|4.88|3.41|2.60|3.39|3.08|8.26|3.37,2.85|-0.16|-0.48|-0.84|-0.37|0.03|-0.06|-0.24|-0.35|0.26|-0.55|-0.53,0.108|0.124|0.177|0.112|0.133|0.127|0.156|0.162|0.119|0.18|0.16|0.154,0.114|0.109|0.111|0.135|0.103|0.106|0.073|0.057|0.054|0.063|0.12|0.074
1918,,0.3|-0.1,1.80|9.00,10.0|2.0,0|0,4.06|9.99,-2.26|-0.99,0.128|0.1,0.077|0.1
1919,,-0.1|0.2,10.80|0.00,1.2|2.0,0|0,3.71|2.45,7.09|-2.45,0.222|0.0,0.222|0.0
1920,,0.9|1.4|3.1|-1.0|0.5,2.88|3.86|1.74|5.59|1.74,40.2|67.2|67.1|56.1|10.1,0|0|0|0|0,2.88|3.29|3.36|4.98|4.49,0.0|0.57|-1.62|0.61|-2.75,0.343|0.281|0.27|0.201|0.109,0.116|0.125|0.128|0.143|0.174
1921,,,,,,,,,
1922,,,,,,,,,
1923,,,,,,,,,
1924,,,,,,,,,
1925,,,,,,,,,
1926,,,,,,,,,
1927,,,,,,,,,
1928,,-0.3|-0.7|0.1|-0.5,6.00|5.90|5.59|7.17,18.0|29.0|38.2|21.1,3|0|1|0,5.49|5.96|5.60|5.11,0.51|-0.06|-0.01|2.06,0.084|0.106|0.128|0.133,0.12|0.135|0.139|0.143
1929,,,,,,,,,
1930,,,,,,,,,
1931,,0.4|0.1|1.8|0.3|0.0|0.4|1.5|-0.6|0.1|-0.8|-0.3|-0.4,4.56|6.24|3.97|3.89|4.83|3.96|3.29|6.53|4.20|13.86|9.39|13.50,25.2|62.0|129.1|39.1|41.0|100.0|93.0|30.1|30.0|12.1|7.2|3.1,2|11|10|0|0|5|0|0|0|0|0|0,7.07|6.00|4.81|3.17|4.84|3.97|3.82|5.20|5.75|6.63|4.71|5.34,-2.51|0.24|-0.84|0.72|-0.01|-0.01|-0.53|1.33|-1.55|7.23|4.68|8.16,0.159|0.109|0.168|0.152|0.177|0.158|0.157|0.174|0.203|0.127|0.143|0.048,0.088|0.106|0.107|0.063|0.118|0.095|0.09|0.104|0.123|0.183|0.029|0.095
1932,,,,,,,,,
1933,,,,,,,,,
1934,,-0.3,9.26,11.2,0,5.74,3.52,0.117,0.2
1935,,0.2|0.2|0.4,3.60|4.54|3.09,10.0|41.2|35.0,0|0|0,4.45|2.93|4.53,-0.85|1.61|-1.44,0.159|0.242|0.19,0.182|0.096|0.143
1936,,,,,,,,,
1937,,,,,,,,,
1938,,-0.0|-1.1|1.6|-0.4|0.4|0.1,4.50|3.66|2.94|4.09|3.24|4.10,12.0|199.0|235.1|66.0|122.1|96.2,1|24|35|7|14|11,2.27|3.79|3.53|3.21|2.77|3.86,2.23|-0.13|-0.59|0.88|0.47|0.24,0.128|0.078|0.073|0.075|0.115|0.086,0.043|0.106|0.091|0.098|0.085|0.118
1939,,-0.2|-0.3|3.1|-0.0|-0.6|-1.2|-0.2,10.50|8.53|3.30|2.70|5.71|6.37|5.40,6.0|6.1|213.0|6.2|58.1|65.0|8.1,0|1|28|0|8|10|2,7.17|3.90|3.84|3.25|4.85|4.59|4.70,3.33|4.63|-0.54|-0.55|0.86|1.78|0.7,0.029|0.065|0.121|0.107|0.078|0.056|0.128,0.235|0.097|0.115|0.107|0.133|0.118|0.077
1940,,,,,,,,,
1941,,,,,,,,,
1942,,,,,,,,,
1943,,0.6|0.3,2.77|4.91,26.0|33.0,0|0,3.71|4.26,-0.94|0.65,0.202|0.136,0.048|0.109
1944,,2.5|2.2|-0.7|1.2|-0.3|0.2|2.7|3.8|0.4|0.2|-0.2,2.97|2.64|3.39|2.42|2.57|3.24|3.14|2.67|4.29|4.01|4.73,178.2|238.1|63.2|130.0|7.0|25.0|123.1|263.0|241.0|168.1|13.1,21|27|8|16|0|1|17|29|25|21|0,3.46|3.11|4.41|3.33|3.82|3.98|3.34|2.97|4.30|3.80|3.23,-0.49|-0.47|-1.02|-0.91|-1.25|-0.74|-0.2|-0.3|-0.01|0.21|1.5,0.078|0.108|0.064|0.07|0.094|0.098|0.063|0.085|0.073|0.096|0.055,0.084|0.111|0.169|0.104|0.156|0.157|0.111|0.091|0.112|0.093|0.055
1945,,-0.3,7.77,24.1,4,6.44,1.33,0.066,0.139
1946,,,,,,,,,
1947,,0.0|0.2|1.8|2.0|4.8|3.8|-0.7|-0.1|1.1|1.9|0.2|2.4|1.1|1.4|-0.5,4.91|3.31|4.97|4.71|4.08|3.41|5.90|5.14|4.99|3.42|4.61|3.88|3.68|3.27|6.00,11.0|16.1|213.2|233.1|262.2|185.0|50.1|49.0|83.0|100.0|13.2|118.1|66.0|74.1|9.0,1|1|31|33|32|23|2|5|2|0|0|0|0|0|0,3.09|4.14|4.62|3.96|3.88|3.58|4.39|3.95|4.57|4.17|4.61|3.84|3.94|3.77|5.42,1.82|-0.83|0.35|0.75|0.2|-0.17|1.51|1.19|0.42|-0.75|0.0|0.04|-0.26|-0.5|0.58,0.041|0.014|0.057|0.049|0.052|0.06|0.06|0.089|0.051|0.119|0.032|0.082|0.079|0.071|0.083,0.041|0.085|0.054|0.054|0.044|0.043|0.056|0.062|0.065|0.084|0.145|0.054|0.055|0.09|0.042
1948,,,,,,,,,
1949,,0.6|-1.4|0.3|-0.7,2.74|4.87|2.57|4.67,23.0|64.2|14.0|27.0,2|4|2|3,2.85|3.75|2.98|3.30,-0.11|1.12|-0.41|1.37,0.084|0.098|0.057|0.112,0.053|0.122|0.075|0.052
1950,,-0.4|0.5|0.0|-0.2,7.31|2.70|3.00|7.71,16.0|16.2|12.0|7.0,0|0|0|0,3.44|3.07|2.60|6.59,3.87|-0.37|0.4|1.12,0.096|0.141|0.075|0.171,0.055|0.056|0.038|0.114
1951,,,,,,,,,
1952,,,,,,,,,
1953,,,,,,,,,
1954,,,,,,,,,
1955,,,,,,,,,
1956,,,,,,,,,
1957,,,,,,,,,
1958,,-0.0,9.00,1.0,0,1.10,7.9,0.2,0.0
1959,,,,,,,,,
1960,,,,,,,,,
1961,,-0.6|1.8|0.5|-0.9|-0.3,6.48|2.99|2.08|3.93|9.00,16.2|120.1|13.0|36.2|2.0,3|13|1|5|0,4.69|3.67|4.17|4.40|5.91,1.79|-0.68|-2.09|-0.47|3.09,0.062|0.092|0.118|0.183|0.091,0.175|0.086|0.196|0.192|0.273
1962,,,,,,,,,
1963,,,,,,,,,
1964,,,,,,,,,
1965,,,,,,,,,
1966,,-0.3|-0.0|0.0|0.5|0.1|0.3|2.0|0.6|1.8|2.3|2.8|3.0|0.6|-0.5|2.9|0.9,9.35|4.23|4.65|4.12|2.25|4.11|4.04|3.90|3.07|3.79|3.06|3.19|4.10|6.75|3.31|3.95,8.2|72.1|166.1|118.0|4.0|57.0|151.2|150.0|96.2|164.0|159.0|166.2|85.2|6.2|141.1|132.0,0|8|25|5|0|5|14|20|17|21|20|23|11|1|20|21,7.44|3.84|4.13|3.06|2.87|3.96|3.91|3.88|3.40|3.43|3.28|3.55|4.69|8.77|2.97|4.21,1.91|0.39|0.52|1.06|-0.62|0.15|0.13|0.02|-0.33|0.36|-0.22|-0.36|-0.59|-2.02|0.34|-0.26,0.091|0.099|0.086|0.126|0.125|0.106|0.092|0.102|0.111|0.12|0.104|0.091|0.07|0.061|0.121|0.093,0.091|0.067|0.079|0.078|0.125|0.106|0.06|0.061|0.051|0.047|0.035|0.049|0.058|0.061|0.014|0.046
1967,,,,,,,,,
1968,,0.2|-0.9|0.9|2.5|0.1|-0.4|0.4|-0.1,3.95|5.94|3.92|3.57|4.22|4.28|4.25|4.51,57.0|47.0|66.2|216.2|70.1|69.1|180.0|185.2,5|9|3|26|7|3|27|25,4.76|5.83|3.80|3.20|4.46|4.35|3.52|4.04,-0.81|0.11|0.12|0.37|-0.24|-0.07|0.73|0.47,0.188|0.094|0.153|0.147|0.115|0.138|0.134|0.111,0.148|0.121|0.085|0.081|0.115|0.097|0.071|0.088
1969,,,,,,,,,
1970,,-0.1,5.87,7.2,0,4.74,1.13,0.146,0.098
1971,,,,,,,,,
1972,,,,,,,,,
1973,,-1.7|-0.2|-1.5|0.1,5.35|5.00|3.75|3.24,74.0|9.0|36.0|8.1,11|1|6|1,3.68|5.50|3.69|3.22,1.67|-0.5|0.06|0.02,0.107|0.043|0.118|0.108,0.099|0.174|0.083|0.081
1974,,,,,,,,,
1975,,,,,,,,,
1976,,-0.1|-0.4,4.68|5.68,50.0|38.0,6|4,3.65|2.72,1.03|2.96,0.121|0.052,0.031|0.023
1977,,,inf,0.0,1,,,0.0,0.333
1978,,-0.2,7.20,5.0,1,7.52,-0.32,0.0,0.143
1979,,0.0,4.50,2.0,0,3.88,0.62,0.0,0.111
1980,,,,,,,,,
1981,,-0.1|-0.1|-0.5|0.7|-0.1|0.8|-0.3|-0.4|0.3|2.5|0.4|0.7|1.1,3.00|6.27|6.75|4.53|5.23|3.61|5.91|8.38|1.04|1.80|4.15|3.42|3.32,6.0|18.2|14.2|55.2|74.0|87.1|64.0|9.2|8.2|90.0|56.1|55.1|57.0,0|0|0|3|8|8|3|1|0|0|0|0|0,5.11|8.60|4.34|3.86|3.95|3.69|4.84|3.14|3.85|3.68|3.74|4.25|3.17,-2.11|-2.33|2.41|0.67|1.28|-0.08|1.07|5.24|-2.81|-1.88|0.41|-0.83|0.15,0.0|0.082|0.169|0.124|0.158|0.108|0.063|0.091|0.114|0.118|0.092|0.129|0.127,0.143|0.265|0.211|0.12|0.149|0.097|0.096|0.068|0.143|0.078|0.096|0.104|0.089
1982,,0.3|0.0|0.2|-0.1,2.76|4.76|2.25|4.50,16.1|11.1|12.0|8.0,3|0|0|2,3.56|4.48|3.69|6.66,-0.8|0.28|-1.44|-2.16,0.095|0.174|0.071|0.135,0.063|0.065|0.107|0.135
1983,,0.2|-0.2|3.6|2.1|1.6|4.8|4.0|1.7|4.3|8.0|7.0|8.6|6.2|7.2|3.1|-0.4|4.5|2.8|-0.4,3.60|4.24|3.35|3.60|4.40|3.32|3.59|4.82|3.60|1.89|2.69|2.38|3.00|2.58|2.65|4.81|2.39|4.09|6.50,5.0|23.1|191.0|180.0|210.2|265.2|233.0|170.0|172.1|233.0|237.1|257.0|252.1|230.0|115.2|63.2|211.0|132.0|73.1,1|4|28|26|33|35|34|25|26|32|33|35|35|33|19|10|32|22|13,1.17|4.01|3.52|3.82|4.46|2.99|3.70|4.05|3.49|2.88|2.94|2.23|3.15|3.17|3.19|4.30|2.82|4.03|3.61,2.43|0.23|-0.17|-0.22|-0.06|0.33|-0.11|0.77|0.11|-0.99|-0.25|0.15|-0.15|-0.59|-0.54|0.51|-0.43|0.06|2.89,0.211|0.109|0.13|0.116|0.103|0.156|0.142|0.162|0.166|0.175|0.21|0.249|0.217|0.235|0.224|0.209|0.216|0.151|0.145,0.0|0.073|0.088|0.079|0.096|0.069|0.074|0.066|0.068|0.036|0.068|0.047|0.058|0.051|0.082|0.083|0.065|0.064|0.055
1984,,0.1|0.5|0.0|-0.1,0.00|2.57|5.51|9.00,2.0|21.0|63.2|3.0,0|3|10|0,4.31|3.43|4.79|8.78,-4.31|-0.86|0.72|0.22,0.0|0.138|0.105|0.133,0.111|0.08|0.119|0.2
1985,,,,,,,,,
1986,,,,,,,,,
1987,,,,,,,,,
1988,,,,,,,,,
1989,,,,,,,,,
1990,,0.2|0.6|1.9|3.3|4.7|1.5|-0.7|1.8|1.2|3.2|2.9|-0.3|-0.4,4.12|4.04|4.18|4.25|3.20|4.44|7.15|4.02|3.85|3.61|4.17|6.55|6.21,63.1|107.0|168.0|197.0|258.2|202.2|39.0|163.1|117.0|122.0|140.1|77.0|37.2,5|10|15|22|32|24|6|21|15|8|16|5|2,3.87|4.22|4.38|4.36|4.02|4.03|4.08|3.84|4.48|3.94|5.01|4.05|4.30,0.25|-0.18|-0.2|-0.11|-0.82|0.41|3.07|0.18|-0.63|-0.33|-0.84|2.5|1.91,0.082|0.082|0.066|0.07|0.072|0.061|0.037|0.051|0.078|0.087|0.055|0.089|0.086,0.089|0.086|0.095|0.077|0.072|0.063|0.091|0.089|0.101|0.072|0.072|0.075|0.086
1991,,0.3|1.4|0.3|0.4|3.0|2.2|0.1|0.6|0.6|2.3|0.8,3.59|3.87|4.18|3.80|3.37|3.49|0.00|3.16|3.43|2.12|2.05,72.2|165.0|107.2|132.2|200.1|173.0|1.1|42.2|60.1|93.1|26.1,5|10|2|2|19|17|0|0|0|0|0,4.09|4.23|3.45|3.58|3.59|3.25|2.66|4.44|4.01|3.47|4.44,-0.5|-0.36|0.73|0.22|-0.22|0.24|-2.66|-1.28|-0.58|-1.35|-2.39,0.088|0.078|0.128|0.094|0.081|0.099|0.0|0.122|0.079|0.105|0.086,0.069|0.077|0.096|0.075|0.06|0.066|0.0|0.144|0.111|0.134|0.138
1992,,0.1|-0.2,3.91|6.89,23.0|15.2,0|0,4.07|4.22,-0.16|2.67,0.106|0.068,0.074|0.096
1993,,,,,,,,,
1994,,,,,,,,,
1995,,0.3|0.2|-1.6|-0.3|0.1|-0.2|-0.1,0.00|4.67|6.85|21.60|5.34|7.47|54.00,6.0|104.0|67.0|3.1|57.1|15.2|0.1,0|18|11|1|10|2|0,1.88|4.88|4.54|3.58|5.28|7.05|2.87,-1.88|-0.21|2.31|18.02|0.06|0.42|51.13,0.167|0.077|0.098|0.136|0.123|0.122|0.0,0.042|0.095|0.058|0.136|0.096|0.149|0.0
1996,,,,,,,,,
1997,,2.7|3.2|3.3|7.1|5.3|8.2|8.7|4.8|3.3|1.4|1.8|2.8|-0.4|2.9|-0.1,2.60|1.86|2.17|1.04|1.39|1.47|1.31|1.86|2.80|2.64|2.91|3.29|4.21|2.09|3.91,201.0|212.1|249.0|277.1|233.0|312.1|342.2|295.1|270.0|88.2|173.1|175.0|57.2|236.1|48.1,24|23|24|32|27|31|34|31|27|8|16|18|8|25|4,3.35|2.51|2.50|2.08|1.97|1.87|1.78|2.18|2.73|3.09|3.39|2.82|2.49|2.62|2.25,-0.75|-0.65|-0.33|-1.04|-0.58|-0.4|-0.47|-0.32|0.07|-0.45|-0.48|0.47|1.72|-0.53|1.66,0.097|0.097|0.091|0.138|0.124|0.107|0.134|0.122|0.119|0.093|0.058|0.112|0.13|0.102|0.103,0.069|0.06|0.045|0.058|0.046|0.042|0.041|0.055|0.051|0.055|0.063|0.06|0.073|0.069|0.044
1998,,-0.2,5.97,34.2,5,4.36,1.61,0.058,0.083
1999,,0.0|-0.4,0.00|6.14,7.0|7.1,1|0,2.12|7.57,-2.12|-1.43,0.037|0.081,0.0|0.162
2000,,,,,,,,,
2001,,,,,,,,,
2002,,,,,,,,,
2003,,-0.2|-0.4|-0.2|-0.1,8.10|5.94|4.11|9.00,10.0|63.2|15.1|4.0,1|9|2|0,8.97|5.24|4.11|1.13,-0.87|0.7|0.0|7.87,0.02|0.099|0.155|0.211,0.16|0.113|0.07|0.053
2004,,,,,,,,,
2005,,0.1,2.00,9.0,1,3.11,-1.11,0.061,0.121
2006,,,,,,,,,
2007,,,,,,,,,
2008,,,,,,,,,
2009,,0.2,2.77,13.0,0,1.75,1.02,0.132,0.019
2010,,0.9|-0.5,3.52|9.00,46.0|11.0,4|3,3.93|4.31,-0.41|4.69,0.118|0.088,0.082|0.158
2011,,0.0|0.5|0.2,6.00|4.89|4.15,9.0|49.2|13.0,0|6|1,5.24|5.79|5.86,0.76|-0.9|-1.71,0.0|0.035|0.032,0.109|0.106|0.129
2012,,,,,,,,,
2013,,,,,,,,,
2014,,0.1,4.15,13.0,0,4.28,-0.13,0.151,0.075
2015,,,,,,,,,
2016,,,,,,,,,
2017,,0.2,4.89,46.0,0,4.74,0.15,0.05,0.139
2018,,,,,,,,,
2019,,,,,,,,,
2020,,,,,,,,,
2021,,,,,,,,,
2022,,,,,,,,,
2023,,,,,,,,,
2024,,,,,,,,,
2025,,-0.1,5.12,19.1,0,4.39,0.73,0.131,0.083
2026,,-0.2,40.50,0.2,0,26.53,13.97,0.0,0.125
2027,,0.2,2.57,49.0,6,2.28,0.29,0.078,0.049
2028,,,,,,,,,
2029,,1.2|3.8|2.2|0.7|2.8|3.6|4.1|0.8|-0.3|0.7|0.3|-0.1,1.54|3.55|3.81|5.02|3.41|3.39|3.80|4.18|5.07|4.74|4.20|8.10,23.1|261.1|243.1|183.0|250.2|249.2|227.2|230.1|87.0|114.0|40.2|10.0,3|38|39|31|36|37|35|36|16|20|7|2,2.21|3.81|3.83|4.59|4.50|4.24|4.06|4.45|3.96|4.32|5.64|6.60,-0.67|-0.26|-0.02|0.43|-1.09|-0.85|-0.26|-0.27|1.11|0.42|-1.44|1.5,0.147|0.143|0.145|0.148|0.124|0.114|0.103|0.117|0.085|0.105|0.13|0.061,0.053|0.067|0.069|0.077|0.064|0.062|0.054|0.057|0.073|0.04|0.077|0.102
2030,,0.3|0.3|-0.1,4.73|7.89|7.20,13.1|29.2|5.0,2|7|0,4.56|6.13|6.33,0.17|1.76|0.87,0.14|0.151|0.12,0.035|0.058|0.12
2031,,-0.3|2.1|1.8|0.9|1.8|0.3|-0.6|1.1|0.6|-0.4|1.5|-0.1|-0.6|0.4,5.93|2.59|2.85|3.13|2.61|4.04|5.68|2.27|2.82|4.11|1.86|4.35|5.89|2.66,13.2|76.1|82.0|69.0|76.0|62.1|12.2|35.2|22.1|30.2|48.1|10.1|36.2|23.2,0|0|0|0|0|0|0|0|0|0|0|0|0|0,2.65|3.13|2.73|2.26|1.97|3.01|5.63|3.40|2.42|4.68|3.53|2.65|3.71|3.56,3.28|-0.54|0.12|0.87|0.64|1.03|0.05|-1.13|0.4|-0.57|-1.67|1.7|2.18|-0.9,0.324|0.303|0.296|0.309|0.38|0.269|0.161|0.166|0.23|0.188|0.196|0.286|0.237|0.257,0.176|0.103|0.075|0.095|0.097|0.103|0.145|0.093|0.034|0.09|0.09|0.048|0.064|0.119
2032,,,,,,,,,
2033,,,,,,,,,
2034,,-0.1|-0.0,20.25|9.00,1.1|2.0,0|0,9.29|10.64,10.96|-1.64,0.286|0.0,0.0|0.111
2035,,-0.2|0.9|-0.3|2.1|2.4|5.0|2.4|-1.0|-0.7,9.00|3.74|4.43|4.06|3.59|2.76|3.72|5.34|4.89,2.0|130.0|44.2|175.0|170.1|202.1|229.2|129.2|38.2,1|15|6|27|25|29|34|23|7,12.54|4.37|4.95|3.87|2.77|2.32|3.11|3.92|3.65,-3.54|-0.63|-0.52|0.19|0.82|0.44|0.61|1.42|1.24,0.083|0.133|0.119|0.176|0.169|0.163|0.152|0.124|0.127,0.25|0.098|0.114|0.107|0.083|0.04|0.04|0.051|0.087
2036,,,,,,,,,
2037,,-0.2,4.91,11.0,0,3.78,1.13,0.045,0.045
2038,,,inf,0.0,0,,,0.0,0.25
2039,,,,,,,,,
2040,,,,,,,,,
2041,,-0.2,27.00,1.0,0,3.52,23.48,0.125,0.125
2042,,,,,,,,,
2043,,,,,,,,,
2044,,-1.1,4.78,133.2,22,3.12,1.66,0.096,0.058
2045,,,,,,,,,
2046,,,,,,,,,
2047,,-0.2,16.20,3.1,0,9.13,7.07,0.182,0.227
2048,,,,,,,,,
2049,,,,,,,,,
2050,,,,,,,,,
2051,,0.1|0.1,4.70|5.74,46.0|26.2,8|5,5.51|5.39,-0.81|0.35,0.102|0.087,0.066|0.13
2052,,0.0,0.00,0.2,0,-2.90,2.9,0.5,0.0
2053,,,,,,,,,
2054,,-0.2|0.1|0.4,8.22|3.65|4.63,7.2|12.1|35.0,2|0|1,4.60|4.94|5.30,3.62|-1.29|-0.67,0.111|0.145|0.099,0.222|0.255|0.142
2055,,-0.5|-0.0|0.2,6.67|5.68|4.91,27.0|6.1|29.1,4|0|1,5.05|8.52|4.78,1.62|-2.84|0.13,0.087|0.138|0.092,0.102|0.207|0.177
2056,,-0.2|-0.1|-0.2|0.0|-0.5|0.0|0.3|-0.6|-0.5|0.4|4.1|2.6|1.9|3.1|0.1|-0.4|-0.4|0.5|-0.3,7.00|5.56|11.57|4.35|5.07|5.40|4.50|7.11|5.40|3.61|2.56|3.31|3.31|2.86|3.84|5.37|4.42|2.70|5.79,9.0|11.1|4.2|10.1|49.2|5.0|54.0|12.2|20.0|42.1|197.0|212.0|250.0|245.1|100.2|63.2|118.0|16.2|9.1,1|2|0|2|6|0|11|2|0|7|26|32|37|36|19|11|20|1|0,6.37|5.28|10.26|4.95|3.92|6.37|2.93|4.22|4.63|3.29|2.78|4.02|3.34|3.38|4.53|4.91|3.85|3.18|8.02,0.63|0.28|1.31|-0.6|1.15|-0.97|1.57|2.89|0.77|0.32|-0.22|-0.71|-0.03|-0.52|-0.69|0.46|0.57|-0.48|-2.23,0.106|0.059|0.219|0.077|0.176|0.0|0.151|0.164|0.138|0.191|0.177|0.162|0.161|0.136|0.129|0.132|0.132|0.227|0.087,0.234|0.078|0.219|0.192|0.1|0.087|0.088|0.09|0.096|0.133|0.086|0.116|0.088|0.07|0.09|0.1|0.094|0.12|0.152
2057,,0.0,5.79,4.2,0,5.49,0.3,0.074,0.185
2058,,0.2|-1.5|1.1|0.2|1.5|0.6|-0.8|-0.3|0.1,4.31|7.43|0.87|4.68|1.83|3.92|7.64|6.86|0.00,31.1|46.0|20.2|50.0|34.1|39.0|17.2|19.2|1.0,0|0|0|0|1|0|0|0|0,4.39|5.11|3.68|5.38|3.45|5.10|5.40|5.87|5.10,-0.08|2.32|-2.81|-0.7|-1.62|-1.18|2.24|0.99|-5.1,0.252|0.222|0.278|0.171|0.241|0.206|0.172|0.172|0.4,0.2|0.152|0.167|0.162|0.117|0.131|0.215|0.129|0.4
2059,,-0.4|-0.5|1.6|0.1,6.75|7.85|1.99|4.23,17.1|18.1|49.2|38.1,0|0|3|1,5.17|6.88|3.07|3.54,1.58|0.97|-1.08|0.69,0.138|0.09|0.164|0.155,0.113|0.13|0.085|0.126
2060,,,,,,,,,
2061,,-0.1|0.2|-0.1,11.57|0.00|6.00,2.1|3.0|12.0,0|0|0,4.85|3.47|6.38,6.72|-3.47|-0.38,0.091|0.091|0.155,0.182|0.091|0.103
2062,,,,,,,,,
2063,,,,,,,,,
2064,,-0.1|-0.1|0.6|0.7|-0.0|0.2|-0.5,4.50|5.68|3.63|3.48|3.86|3.00|6.48,10.0|12.2|44.2|44.0|7.0|9.0|16.2,0|0|0|0|0|1|0,3.60|4.28|4.59|3.82|5.57|5.69|8.59,0.9|1.4|-0.96|-0.34|-1.71|-2.69|-2.11,0.111|0.207|0.166|0.159|0.118|0.083|0.094,0.089|0.052|0.13|0.097|0.118|0.028|0.141
2065,,0.9|1.3|-0.6|0.3|0.1|-0.2|0.4|2.3|1.1|-1.6,2.65|2.33|6.91|3.72|4.38|4.76|3.44|2.35|3.11|6.05,71.1|88.2|14.1|38.2|12.1|22.2|18.1|80.1|63.2|74.1,0|0|0|0|0|0|0|0|0|0,3.78|2.35|4.06|3.68|3.98|3.69|3.92|3.23|3.49|4.74,-1.13|-0.02|2.85|0.04|0.4|1.07|-0.48|-0.88|-0.38|1.31,0.161|0.172|0.045|0.127|0.133|0.108|0.103|0.137|0.138|0.098,0.084|0.086|0.061|0.079|0.167|0.049|0.038|0.11|0.081|0.104
2066,,,,,,,,,
2067,,,,,,,,,
2068,,,,,,,,,
2069,,-0.2|0.8|1.2|4.9|-0.2|-0.2,5.16|3.30|4.26|3.10|5.74|4.78,22.2|57.1|135.1|270.1|31.1|26.1,1|0|9|30|4|0,3.41|3.40|3.78|3.61|5.08|5.04,1.75|-0.1|0.48|-0.51|0.66|-0.26,0.124|0.139|0.128|0.118|0.058|0.043,0.067|0.096|0.133|0.109|0.091|0.121
2070,,,,,,,,,
2071,,,,,,,,,
2072,,,,,,,,,
2073,,,,,,,,,
2074,,,,,,,,,
2075,,0.0|0.1|0.2|0.2|3.0|3.4|-2.2|-0.9,4.50|4.37|4.78|3.79|2.90|3.53|5.61|16.62,4.0|57.2|96.0|140.0|214.0|270.0|126.2|8.2,0|8|11|22|28|39|23|1,2.29|4.68|3.46|3.27|3.72|3.99|4.23|6.39,2.21|-0.31|1.32|0.52|-0.82|-0.46|1.38|10.23,0.125|0.119|0.155|0.131|0.122|0.123|0.126|0.127,0.0|0.099|0.089|0.081|0.088|0.099|0.115|0.127
2076,,-0.4,6.55,34.1,0,4.84,1.71,0.157,0.132
2077,,,,,,,,,
2078,,-0.7|-0.3,6.48|54.00,25.0|1.0,3|1,3.82|11.53,2.66|42.47,0.095|0.0,0.06|0.3
2079,,,,,,,,,
2080,,,,,,,,,
2081,,,,,,,,,
2082,,-0.7|-0.2,8.44|16.20,16.0|3.1,0|0,7.25|7.56,1.19|8.64,0.039|0.167,0.117|0.167
2083,,,,,,,,,
2084,,1.4|-1.3,3.75|6.99,117.2|74.2,20|15,4.27|5.33,-0.52|1.66,0.141|0.125,0.064|0.083
2085,,-0.1|0.2,4.58|2.00,35.1|9.0,2|0,4.58|5.13,0.0|-3.13,0.13|0.135,0.078|0.108
2086,,-0.6,3.50,141.1,15,2.56,0.94,0.094,0.047
2087,,,,,,,,,
2088,,,,,,,,,
2089,,1.0|-1.2|2.0|5.6|1.9|0.9|4.3|-1.6|2.7,1.59|6.75|4.21|2.33|3.48|4.56|1.74|5.34|3.26,22.2|76.0|92.0|173.2|82.2|189.1|108.1|170.1|113.1,3|15|16|28|14|29|16|28|18,2.75|4.82|4.69|3.61|4.34|4.65|2.78|4.01|2.68,-1.16|1.93|-0.48|-1.28|-0.86|-0.09|-1.04|1.33|0.58,0.25|0.202|0.17|0.169|0.17|0.161|0.231|0.179|0.228,0.114|0.115|0.09|0.094|0.088|0.08|0.087|0.073|0.049
2090,,-0.9|0.9|2.0|0.1|0.1|0.3,5.89|4.23|2.17|4.50|0.00|3.12,113.0|93.2|66.1|10.0|2.0|26.0,19|8|0|0|0|0,5.18|3.75|3.33|5.68|3.08|4.45,0.71|0.48|-1.16|-1.18|-3.08|-1.33,0.161|0.154|0.213|0.209|0.0|0.243,0.071|0.051|0.068|0.14|0.0|0.065
2091,,0.1,0.00,1.0,0,4.13,-4.13,0.333,0.333
2092,,,,,,,,,
2093,,,,,,,,,
2094,,0.1,2.25,12.0,0,5.55,-3.3,0.176,0.137
2095,,-0.2|3.0|2.0|3.8|-0.6|-0.2,18.00|3.65|3.10|3.96|6.69|14.73,2.0|153.0|165.2|204.2|35.0|3.2,0|18|18|25|6|0,9.23|3.98|4.07|4.19|3.91|6.45,8.77|-0.33|-0.97|-0.23|2.78|8.28,0.133|0.072|0.05|0.042|0.037|0.125,0.4|0.085|0.097|0.082|0.03|0.083
2096,,-0.1,6.00,3.0,1,4.91,1.09,0.059,0.118
2097,,-0.0,2.25,4.0,0,2.07,0.18,0.118,0.059
2098,,,,,,,,,
2099,,-0.1,7.68,34.0,4,6.00,1.68,0.024,0.096
2100,,,,,,,,,
2101,,,,,,,,,
