game_id,game_date,stadium,team1,team2,team1_runs,team2_runs,team1_hits,team2_hits,team1_hrs,team2_hrs,winner,postseason
1940916,1940-08-22,Wrigley Field,Brooklyn Dodgers,Chicago Cubs,0,5,2,10,0,0,Chicago Cubs,False
1940917,1940-08-22,Crosley Field,Boston Bees,Cincinnati Reds,2,3,7,9,1,1,Cincinnati Reds,False
1940918,1940-08-22,Sportsman's Park III,Philadelphia Phillies,St. Louis Cardinals,0,9,6,12,0,1,St. Louis Cardinals,False
1940919,1940-08-22,Forbes Field,New York Giants,Pittsburgh Pirates,5,4,17,12,1,2,New York Giants,False
1940920,1940-08-22,Forbes Field,New York Giants,Pittsburgh Pirates,0,4,5,7,0,1,Pittsburgh Pirates,False
1940921,1940-08-23,Yankee Stadium I,Cleveland Indians,New York Yankees,3,5,6,9,2,1,New York Yankees,False
1940922,1940-08-23,Shibe Park,St. Louis Browns,Philadelphia Athletics,4,6,6,9,1,0,Philadelphia Athletics,False
1940923,1940-08-23,Griffith Stadium,Chicago White Sox,Washington Senators,2,3,11,11,0,1,Washington Senators,False
1940924,1940-08-23,Wrigley Field,Brooklyn Dodgers,Chicago Cubs,4,5,11,13,1,1,Chicago Cubs,False
1940925,1940-08-23,Crosley Field,Boston Bees,Cincinnati Reds,7,2,13,10,2,1,Boston Bees,False
1940926,1940-08-23,Forbes Field,New York Giants,Pittsburgh Pirates,10,13,15,18,0,1,Pittsburgh Pirates,False
1940927,1940-08-23,Sportsman's Park III,Philadelphia Phillies,St. Louis Cardinals,2,5,6,7,0,0,St. Louis Cardinals,False
1940928,1940-08-24,Yankee Stadium I,Cleveland Indians,New York Yankees,2,3,7,5,1,0,New York Yankees,False
1940929,1940-08-24,Griffith Stadium,Chicago White Sox,Washington Senators,4,2,9,7,0,0,Chicago White Sox,False
1940930,1940-08-24,Fenway Park,Detroit Tigers,Boston Red Sox,12,1,16,8,1,0,Detroit Tigers,False
1940931,1940-08-24,Fenway Park,Detroit Tigers,Boston Red Sox,7,8,12,12,2,0,Boston Red Sox,False
1940932,1940-08-24,Shibe Park,St. Louis Browns,Philadelphia Athletics,6,5,12,10,1,0,St. Louis Browns,False
1940933,1940-08-24,Griffith Stadium,Chicago White Sox,Washington Senators,2,1,7,7,0,0,Chicago White Sox,False
1940934,1940-08-24,Wrigley Field,Brooklyn Dodgers,Chicago Cubs,11,3,14,6,2,1,Brooklyn Dodgers,False
1940935,1940-08-24,Crosley Field,Boston Bees,Cincinnati Reds,0,5,4,7,0,0,Cincinnati Reds,False
1940936,1940-08-24,Forbes Field,New York Giants,Pittsburgh Pirates,7,6,12,12,0,1,New York Giants,False
1940937,1940-08-24,Sportsman's Park III,Philadelphia Phillies,St. Louis Cardinals,0,1,4,6,0,0,St. Louis Cardinals,False
1940938,1940-08-25,Yankee Stadium I,Chicago White Sox,New York Yankees,1,0,5,3,0,0,Chicago White Sox,False
1940939,1940-08-25,Yankee Stadium I,Chicago White Sox,New York Yankees,1,3,5,8,0,0,New York Yankees,False
1940940,1940-08-25,Shibe Park,Detroit Tigers,Philadelphia Athletics,7,3,13,9,1,1,Detroit Tigers,False
1940941,1940-08-25,Griffith Stadium,Cleveland Indians,Washington Senators,4,5,11,10,0,0,Washington Senators,False
1940942,1940-08-25,Fenway Park,St. Louis Browns,Boston Red Sox,7,2,15,8,1,0,St. Louis Browns,False
1940943,1940-08-25,Fenway Park,St. Louis Browns,Boston Red Sox,3,17,7,15,0,2,Boston Red Sox,False
1940944,1940-08-25,Crosley Field,Philadelphia Phillies,Cincinnati Reds,2,3,5,7,0,0,Cincinnati Reds,False
1940945,1940-08-25,Crosley Field,Philadelphia Phillies,Cincinnati Reds,5,6,11,7,2,1,Cincinnati Reds,False
1940946,1940-08-25,Forbes Field,Brooklyn Dodgers,Pittsburgh Pirates,3,4,8,7,1,2,Pittsburgh Pirates,False
1940947,1940-08-25,Forbes Field,Brooklyn Dodgers,Pittsburgh Pirates,8,1,12,5,1,0,Brooklyn Dodgers,False
1940948,1940-08-25,Wrigley Field,New York Giants,Chicago Cubs,4,5,8,11,1,0,Chicago Cubs,False
1940949,1940-08-25,Wrigley Field,New York Giants,Chicago Cubs,12,8,18,13,2,1,New York Giants,False
1940950,1940-08-25,Sportsman's Park III,Boston Bees,St. Louis Cardinals,4,1,8,5,1,1,Boston Bees,False
1940951,1940-08-25,Sportsman's Park III,Boston Bees,St. Louis Cardinals,5,8,13,10,1,2,St. Louis Cardinals,False
1940952,1940-08-26,Griffith Stadium,Cleveland Indians,Washington Senators,4,3,7,8,1,1,Cleveland Indians,False
1940953,1940-08-26,Fenway Park,St. Louis Browns,Boston Red Sox,6,7,8,11,0,0,Boston Red Sox,False
1940954,1940-08-26,Crosley Field,Philadelphia Phillies,Cincinnati Reds,2,3,5,8,1,1,Cincinnati Reds,False
1940955,1940-08-26,Crosley Field,Philadelphia Phillies,Cincinnati Reds,6,1,10,3,0,0,Philadelphia Phillies,False
1940956,1940-08-26,Wrigley Field,New York Giants,Chicago Cubs,10,5,16,11,0,0,New York Giants,False
1940957,1940-08-26,Sportsman's Park III,Boston Bees,St. Louis Cardinals,3,1,5,5,1,1,Boston Bees,False
1940958,1940-08-27,Yankee Stadium I,Chicago White Sox,New York Yankees,4,5,9,7,0,1,New York Yankees,False
1940959,1940-08-27,Wrigley Field,New York Giants,Chicago Cubs,1,3,7,8,0,1,Chicago Cubs,False
1940960,1940-08-27,Sportsman's Park III,Boston Bees,St. Louis Cardinals,3,4,7,13,0,2,St. Louis Cardinals,False
1940961,1940-08-28,Fenway Park,Chicago White Sox,Boston Red Sox,3,2,5,5,0,0,Chicago White Sox,False
1940962,1940-08-28,Forbes Field,Philadelphia Phillies,Pittsburgh Pirates,0,5,3,9,0,0,Pittsburgh Pirates,False
1940963,1940-08-28,Forbes Field,Philadelphia Phillies,Pittsburgh Pirates,2,5,8,6,0,1,Pittsburgh Pirates,False
1940964,1940-08-28,Wrigley Field,Boston Bees,Chicago Cubs,8,3,15,9,1,0,Boston Bees,False
1940965,1940-08-28,Sportsman's Park III,New York Giants,St. Louis Cardinals,5,2,9,10,2,1,New York Giants,False
1940966,1940-08-29,Yankee Stadium I,St. Louis Browns,New York Yankees,3,10,10,11,0,0,New York Yankees,False
1940967,1940-08-29,Yankee Stadium I,St. Louis Browns,New York Yankees,5,6,9,13,2,1,New York Yankees,False
1940968,1940-08-29,Fenway Park,Chicago White Sox,Boston Red Sox,3,4,9,11,0,0,Boston Red Sox,False
1940969,1940-08-29,Griffith Stadium,Detroit Tigers,Washington Senators,3,2,9,9,1,0,Detroit Tigers,False
1940970,1940-08-29,Griffith Stadium,Detroit Tigers,Washington Senators,6,0,6,4,1,0,Detroit Tigers,False
1940971,1940-08-29,Crosley Field,Brooklyn Dodgers,Cincinnati Reds,3,9,7,12,1,2,Cincinnati Reds,False
1940972,1940-08-29,Wrigley Field,Boston Bees,Chicago Cubs,3,1,9,5,0,0,Boston Bees,False
1940973,1940-08-29,Forbes Field,Philadelphia Phillies,Pittsburgh Pirates,0,4,9,8,0,0,Pittsburgh Pirates,False
1940974,1940-08-29,Sportsman's Park III,New York Giants,St. Louis Cardinals,0,5,2,8,0,0,St. Louis Cardinals,False
1940975,1940-08-30,Comiskey Park I,Cleveland Indians,Chicago White Sox,4,2,8,12,1,1,Cleveland Indians,False
1940976,1940-08-30,Shibe Park,Boston Red Sox,Philadelphia Athletics,5,4,11,8,0,0,Boston Red Sox,False
1940977,1940-08-30,Crosley Field,Brooklyn Dodgers,Cincinnati Reds,6,2,11,10,2,1,Brooklyn Dodgers,False
1940978,1940-08-31,Comiskey Park I,Cleveland Indians,Chicago White Sox,5,4,7,15,0,0,Cleveland Indians,False
1940979,1940-08-31,Yankee Stadium I,Washington Senators,New York Yankees,1,7,3,10,0,2,New York Yankees,False
1940980,1940-08-31,Shibe Park,Boston Red Sox,Philadelphia Athletics,10,6,15,13,1,2,Boston Red Sox,False
1940981,1940-08-31,Sportsman's Park III,Detroit Tigers,St. Louis Browns,6,1,13,6,2,0,Detroit Tigers,False
1940982,1940-08-31,Ebbets Field,New York Giants,Brooklyn Dodgers,6,7,13,10,0,0,Brooklyn Dodgers,False
1940983,1940-08-31,Crosley Field,Chicago Cubs,Cincinnati Reds,4,5,12,11,0,0,Cincinnati Reds,False
1940984,1940-08-31,Braves Field,Philadelphia Phillies,Boston Bees,4,9,9,12,2,2,Boston Bees,False
1940985,1940-09-01,Comiskey Park I,Cleveland Indians,Chicago White Sox,7,4,12,6,0,0,Cleveland Indians,False
1940986,1940-09-01,Yankee Stadium I,Washington Senators,New York Yankees,2,3,8,7,0,1,New York Yankees,False
1940987,1940-09-01,Yankee Stadium I,Washington Senators,New York Yankees,0,3,4,10,0,0,New York Yankees,False
1940988,1940-09-01,Sportsman's Park III,Detroit Tigers,St. Louis Browns,2,8,4,12,0,1,St. Louis Browns,False
1940989,1940-09-01,Ebbets Field,New York Giants,Brooklyn Dodgers,1,4,5,8,0,0,Brooklyn Dodgers,False
1940990,1940-09-01,Ebbets Field,New York Giants,Brooklyn Dodgers,3,7,7,15,0,0,Brooklyn Dodgers,False
1940991,1940-09-01,Braves Field,Philadelphia Phillies,Boston Bees,1,2,6,7,1,1,Boston Bees,False
1940992,1940-09-01,Crosley Field,Chicago Cubs,Cincinnati Reds,5,6,12,8,0,0,Cincinnati Reds,False
1940993,1940-09-01,Crosley Field,Chicago Cubs,Cincinnati Reds,1,2,5,5,1,0,Cincinnati Reds,False
1940994,1940-09-01,Braves Field,Philadelphia Phillies,Boston Bees,0,10,6,13,0,1,Boston Bees,False
1940995,1940-09-01,Forbes Field,St. Louis Cardinals,Pittsburgh Pirates,0,10,4,15,0,0,Pittsburgh Pirates,False
1940996,1940-09-01,Forbes Field,St. Louis Cardinals,Pittsburgh Pirates,5,5,7,12,2,0,tie,False
1940997,1940-09-02,Cleveland Stadium,St. Louis Browns,Cleveland Indians,2,1,6,7,0,0,St. Louis Browns,False
1940998,1940-09-02,Cleveland Stadium,St. Louis Browns,Cleveland Indians,3,0,7,5,0,0,St. Louis Browns,False
1940999,1940-09-02,Yankee Stadium I,Philadelphia Athletics,New York Yankees,3,6,5,7,1,1,New York Yankees,False
19401000,1940-09-02,Yankee Stadium I,Philadelphia Athletics,New York Yankees,3,0,8,5,1,0,Philadelphia Athletics,False
19401001,1940-09-02,Comiskey Park I,Detroit Tigers,Chicago White Sox,1,2,6,6,0,0,Chicago White Sox,False
19401002,1940-09-02,Comiskey Park I,Detroit Tigers,Chicago White Sox,0,4,2,11,0,0,Chicago White Sox,False
19401003,1940-09-02,Griffith Stadium,Boston Red Sox,Washington Senators,0,1,10,8,0,0,Washington Senators,False
19401004,1940-09-02,Griffith Stadium,Boston Red Sox,Washington Senators,4,5,6,5,0,0,Washington Senators,False
19401005,1940-09-02,Braves Field,Brooklyn Dodgers,Boston Bees,6,7,7,12,0,0,Boston Bees,False
19401006,1940-09-02,Braves Field,Brooklyn Dodgers,Boston Bees,6,2,13,8,2,0,Brooklyn Dodgers,False
19401007,1940-09-02,Crosley Field,St. Louis Cardinals,Cincinnati Reds,1,2,5,6,0,0,Cincinnati Reds,False
19401008,1940-09-02,Crosley Field,St. Louis Cardinals,Cincinnati Reds,7,4,13,12,1,0,St. Louis Cardinals,False
19401009,1940-09-02,Shibe Park,New York Giants,Philadelphia Phillies,2,11,6,12,0,1,Philadelphia Phillies,False
19401010,1940-09-02,Forbes Field,Chicago Cubs,Pittsburgh Pirates,2,5,7,10,0,1,Pittsburgh Pirates,False
19401011,1940-09-02,Forbes Field,Chicago Cubs,Pittsburgh Pirates,7,1,9,8,1,0,Chicago Cubs,False
19401012,1940-09-02,Shibe Park,New York Giants,Philadelphia Phillies,5,6,12,12,2,1,Philadelphia Phillies,False
19401013,1940-09-03,Comiskey Park I,Detroit Tigers,Chicago White Sox,2,10,6,11,0,0,Chicago White Sox,False
19401014,1940-09-03,Crosley Field,St. Louis Cardinals,Cincinnati Reds,3,4,12,7,0,1,Cincinnati Reds,False
19401015,1940-09-04,Comiskey Park I,St. Louis Browns,Chicago White Sox,4,1,10,8,0,0,St. Louis Browns,False
19401016,1940-09-04,Tiger Stadium,Cleveland Indians,Detroit Tigers,2,7,7,11,1,3,Detroit Tigers,False
19401017,1940-09-04,Griffith Stadium,New York Yankees,Washington Senators,5,6,10,10,0,0,Washington Senators,False
19401018,1940-09-04,Fenway Park,Philadelphia Athletics,Boston Red Sox,5,6,8,11,2,2,Boston Red Sox,False
19401019,1940-09-04,Fenway Park,Philadelphia Athletics,Boston Red Sox,4,5,10,9,0,0,Boston Red Sox,False
19401020,1940-09-04,Crosley Field,Pittsburgh Pirates,Cincinnati Reds,2,3,10,8,0,0,Cincinnati Reds,False
19401021,1940-09-04,Polo Grounds V,Boston Bees,New York Giants,2,0,7,5,1,0,Boston Bees,False
19401022,1940-09-04,Shibe Park,Brooklyn Dodgers,Philadelphia Phillies,3,0,9,7,0,0,Brooklyn Dodgers,False
19401023,1940-09-04,Sportsman's Park III,Chicago Cubs,St. Louis Cardinals,2,4,8,9,0,0,St. Louis Cardinals,False
19401024,1940-09-05,Fenway Park,Philadelphia Athletics,Boston Red Sox,7,9,11,12,1,0,Boston Red Sox,False
19401025,1940-09-05,Tiger Stadium,Cleveland Indians,Detroit Tigers,3,11,10,11,0,2,Detroit Tigers,False
19401026,1940-09-05,Griffith Stadium,New York Yankees,Washington Senators,2,1,8,7,0,0,New York Yankees,False
19401027,1940-09-05,Griffith Stadium,New York Yankees,Washington Senators,8,1,9,12,0,0,New York Yankees,False
19401028,1940-09-05,Comiskey Park I,St. Louis Browns,Chicago White Sox,2,4,4,6,1,1,Chicago White Sox,False
19401029,1940-09-05,Crosley Field,Pittsburgh Pirates,Cincinnati Reds,3,6,9,10,0,1,Cincinnati Reds,False
19401030,1940-09-05,Shibe Park,Brooklyn Dodgers,Philadelphia Phillies,8,5,15,12,1,0,Brooklyn Dodgers,False
19401031,1940-09-05,Polo Grounds V,Boston Bees,New York Giants,7,8,10,15,0,0,New York Giants,False
19401032,1940-09-05,Polo Grounds V,Boston Bees,New York Giants,1,4,3,5,0,1,New York Giants,False
19401033,1940-09-06,Comiskey Park I,St. Louis Browns,Chicago White Sox,3,6,4,12,0,0,Chicago White Sox,False
19401034,1940-09-06,Tiger Stadium,Cleveland Indians,Detroit Tigers,5,10,9,14,0,2,Detroit Tigers,False
19401035,1940-09-06,Griffith Stadium,New York Yankees,Washington Senators,1,3,8,10,0,2,Washington Senators,False
19401036,1940-09-06,Shibe Park,Brooklyn Dodgers,Philadelphia Phillies,3,0,7,10,1,0,Brooklyn Dodgers,False
19401037,1940-09-06,Shibe Park,Brooklyn Dodgers,Philadelphia Phillies,14,3,18,10,2,1,Brooklyn Dodgers,False
19401038,1940-09-06,Sportsman's Park III,Chicago Cubs,St. Louis Cardinals,4,6,6,12,0,1,St. Louis Cardinals,False
19401039,1940-09-07,Fenway Park,New York Yankees,Boston Red Sox,4,3,8,8,1,1,New York Yankees,False
19401040,1940-09-07,Cleveland Stadium,Chicago White Sox,Cleveland Indians,5,4,10,10,0,1,Chicago White Sox,False
19401041,1940-09-07,Tiger Stadium,St. Louis Browns,Detroit Tigers,4,5,11,7,0,1,Detroit Tigers,False
19401042,1940-09-07,Griffith Stadium,Philadelphia Athletics,Washington Senators,8,5,16,6,1,0,Philadelphia Athletics,False
19401043,1940-09-07,Wrigley Field,Cincinnati Reds,Chicago Cubs,7,6,12,10,1,1,Cincinnati Reds,False
19401044,1940-09-07,Shibe Park,Boston Bees,Philadelphia Phillies,3,2,13,13,0,0,Boston Bees,False
19401045,1940-09-07,Shibe Park,Boston Bees,Philadelphia Phillies,3,1,6,11,1,0,Boston Bees,False
19401046,1940-09-07,Polo Grounds V,Brooklyn Dodgers,New York Giants,1,4,5,7,1,1,New York Giants,False
19401047,1940-09-07,Sportsman's Park III,Pittsburgh Pirates,St. Louis Cardinals,14,9,20,12,2,1,Pittsburgh Pirates,False
19401048,1940-09-08,Fenway Park,New York Yankees,Boston Red Sox,9,4,12,8,1,1,New York Yankees,False
19401049,1940-09-08,Cleveland Stadium,Chicago White Sox,Cleveland Indians,4,5,10,14,1,1,Cleveland Indians,False
19401050,1940-09-08,Tiger Stadium,St. Louis Browns,Detroit Tigers,4,5,8,8,0,1,Detroit Tigers,False
19401051,1940-09-08,Griffith Stadium,Philadelphia Athletics,Washington Senators,6,7,13,13,1,0,Washington Senators,False
19401052,1940-09-08,Griffith Stadium,Philadelphia Athletics,Washington Senators,4,0,6,3,0,0,Philadelphia Athletics,False
19401053,1940-09-08,Wrigley Field,Cincinnati Reds,Chicago Cubs,1,3,7,14,0,0,Chicago Cubs,False
19401054,1940-09-08,Polo Grounds V,Brooklyn Dodgers,New York Giants,7,2,12,6,1,0,Brooklyn Dodgers,False
19401055,1940-09-08,Polo Grounds V,Brooklyn Dodgers,New York Giants,4,2,12,9,1,0,Brooklyn Dodgers,False
19401056,1940-09-08,Shibe Park,Boston Bees,Philadelphia Phillies,1,2,6,11,0,1,Philadelphia Phillies,False
19401057,1940-09-08,Shibe Park,Boston Bees,Philadelphia Phillies,1,3,7,7,1,0,Philadelphia Phillies,False
19401058,1940-09-08,Sportsman's Park III,Pittsburgh Pirates,St. Louis Cardinals,16,14,21,15,2,5,Pittsburgh Pirates,False
19401059,1940-09-08,Sportsman's Park III,Pittsburgh Pirates,St. Louis Cardinals,5,4,10,6,0,0,Pittsburgh Pirates,False
19401060,1940-09-09,Cleveland Stadium,Chicago White Sox,Cleveland Indians,2,1,11,4,0,0,Chicago White Sox,False
19401061,1940-09-09,Polo Grounds V,Brooklyn Dodgers,New York Giants,4,7,13,14,0,0,New York Giants,False
19401062,1940-09-10,Comiskey Park I,Washington Senators,Chicago White Sox,5,2,9,6,1,0,Washington Senators,False
19401063,1940-09-10,Tiger Stadium,Boston Red Sox,Detroit Tigers,6,5,13,10,1,1,Boston Red Sox,False
19401064,1940-09-10,Sportsman's Park III,Philadelphia Athletics,St. Louis Browns,6,4,9,13,2,0,Philadelphia Athletics,False
19401065,1940-09-10,Shibe Park,Pittsburgh Pirates,Philadelphia Phillies,11,3,13,11,1,0,Pittsburgh Pirates,False
19401066,1940-09-10,Shibe Park,Pittsburgh Pirates,Philadelphia Phillies,11,1,16,6,1,1,Pittsburgh Pirates,False
19401067,1940-09-11,Comiskey Park I,Washington Senators,Chicago White Sox,4,7,11,16,1,1,Chicago White Sox,False
19401068,1940-09-11,Cleveland Stadium,New York Yankees,Cleveland Indians,3,1,5,5,0,0,New York Yankees,False
19401069,1940-09-11,Cleveland Stadium,New York Yankees,Cleveland Indians,3,5,5,6,0,0,Cleveland Indians,False
19401070,1940-09-11,Tiger Stadium,Boston Red Sox,Detroit Tigers,7,11,14,18,1,1,Detroit Tigers,False
19401071,1940-09-11,Sportsman's Park III,Philadelphia Athletics,St. Louis Browns,0,3,5,5,0,1,St. Louis Browns,False
19401072,1940-09-11,Ebbets Field,Chicago Cubs,Brooklyn Dodgers,8,5,14,8,1,1,Chicago Cubs,False
19401073,1940-09-11,Ebbets Field,Chicago Cubs,Brooklyn Dodgers,3,2,6,6,1,1,Chicago Cubs,False
19401074,1940-09-11,Braves Field,Cincinnati Reds,Boston Bees,8,0,10,4,1,0,Cincinnati Reds,False
19401075,1940-09-11,Braves Field,Cincinnati Reds,Boston Bees,3,1,8,6,0,0,Cincinnati Reds,False
19401076,1940-09-11,Polo Grounds V,St. Louis Cardinals,New York Giants,7,4,17,7,0,1,St. Louis Cardinals,False
19401077,1940-09-11,Polo Grounds V,St. Louis Cardinals,New York Giants,3,2,10,9,1,0,St. Louis Cardinals,False
19401078,1940-09-11,Shibe Park,Pittsburgh Pirates,Philadelphia Phillies,9,3,12,11,0,0,Pittsburgh Pirates,False
19401079,1940-09-12,Comiskey Park I,Philadelphia Athletics,Chicago White Sox,0,1,4,9,0,0,Chicago White Sox,False
19401080,1940-09-12,Cleveland Stadium,Boston Red Sox,Cleveland Indians,1,8,3,10,0,0,Cleveland Indians,False
19401081,1940-09-12,Tiger Stadium,New York Yankees,Detroit Tigers,3,6,11,9,0,1,Detroit Tigers,False
19401082,1940-09-12,Comiskey Park I,Philadelphia Athletics,Chicago White Sox,3,4,5,8,0,1,Chicago White Sox,False
19401083,1940-09-12,Sportsman's Park III,Washington Senators,St. Louis Browns,7,2,13,6,0,0,Washington Senators,False
19401084,1940-09-12,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,0,7,3,12,0,0,Brooklyn Dodgers,False
19401085,1940-09-12,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,4,7,10,12,0,1,Brooklyn Dodgers,False
19401086,1940-09-12,Braves Field,St. Louis Cardinals,Boston Bees,7,17,12,21,2,0,Boston Bees,False
19401087,1940-09-12,Braves Field,St. Louis Cardinals,Boston Bees,1,6,6,15,0,0,Boston Bees,False
19401088,1940-09-12,Polo Grounds V,Cincinnati Reds,New York Giants,9,4,13,11,0,1,Cincinnati Reds,False
19401089,1940-09-12,Shibe Park,Chicago Cubs,Philadelphia Phillies,5,1,14,5,1,0,Chicago Cubs,False
19401090,1940-09-13,Cleveland Stadium,Boston Red Sox,Cleveland Indians,0,1,3,2,0,0,Cleveland Indians,False
19401091,1940-09-13,Tiger Stadium,New York Yankees,Detroit Tigers,0,8,6,16,0,1,Detroit Tigers,False
19401092,1940-09-13,Comiskey Park I,Philadelphia Athletics,Chicago White Sox,2,6,7,9,0,0,Chicago White Sox,False
19401093,1940-09-13,Comiskey Park I,Philadelphia Athletics,Chicago White Sox,4,8,8,11,0,0,Chicago White Sox,False
19401094,1940-09-13,Sportsman's Park III,Washington Senators,St. Louis Browns,3,7,9,12,0,0,St. Louis Browns,False
19401095,1940-09-13,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,2,8,7,11,0,0,Brooklyn Dodgers,False
19401096,1940-09-13,Braves Field,St. Louis Cardinals,Boston Bees,9,3,11,8,0,0,St. Louis Cardinals,False
19401097,1940-09-13,Polo Grounds V,Cincinnati Reds,New York Giants,5,2,10,6,0,0,Cincinnati Reds,False
19401098,1940-09-13,Shibe Park,Chicago Cubs,Philadelphia Phillies,1,6,4,11,0,2,Philadelphia Phillies,False
19401099,1940-09-14,Cleveland Stadium,Boston Red Sox,Cleveland Indians,6,1,8,4,0,0,Boston Red Sox,False
19401100,1940-09-14,Tiger Stadium,New York Yankees,Detroit Tigers,16,7,16,10,3,2,New York Yankees,False
19401101,1940-09-14,Comiskey Park I,Philadelphia Athletics,Chicago White Sox,3,6,9,10,2,1,Chicago White Sox,False
19401102,1940-09-14,Sportsman's Park III,Washington Senators,St. Louis Browns,2,5,6,7,0,0,St. Louis Browns,False
19401103,1940-09-14,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,0,5,4,13,0,2,Brooklyn Dodgers,False
19401104,1940-09-14,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,2,4,7,5,0,1,Brooklyn Dodgers,False
19401105,1940-09-14,Polo Grounds V,Cincinnati Reds,New York Giants,3,2,7,11,1,1,Cincinnati Reds,False
19401106,1940-09-14,Braves Field,St. Louis Cardinals,Boston Bees,6,5,11,9,0,0,St. Louis Cardinals,False
19401107,1940-09-14,Shibe Park,Chicago Cubs,Philadelphia Phillies,3,5,5,6,2,1,Philadelphia Phillies,False
19401108,1940-09-15,Cleveland Stadium,Philadelphia Athletics,Cleveland Indians,0,5,2,6,0,0,Cleveland Indians,False
19401109,1940-09-15,Cleveland Stadium,Philadelphia Athletics,Cleveland Indians,5,8,11,9,0,0,Cleveland Indians,False
19401110,1940-09-15,Sportsman's Park III,New York Yankees,St. Louis Browns,5,10,12,11,1,1,St. Louis Browns,False
19401111,1940-09-15,Sportsman's Park III,New York Yankees,St. Louis Browns,1,2,8,5,0,1,St. Louis Browns,False
19401112,1940-09-15,Comiskey Park I,Boston Red Sox,Chicago White Sox,1,5,3,9,0,0,Chicago White Sox,False
19401113,1940-09-15,Comiskey Park I,Boston Red Sox,Chicago White Sox,2,4,5,11,0,1,Chicago White Sox,False
19401114,1940-09-15,Tiger Stadium,Washington Senators,Detroit Tigers,6,1,10,6,1,1,Washington Senators,False
19401115,1940-09-15,Ebbets Field,Cincinnati Reds,Brooklyn Dodgers,13,3,16,5,1,1,Cincinnati Reds,False
19401116,1940-09-15,Ebbets Field,Cincinnati Reds,Brooklyn Dodgers,1,1,8,8,0,0,tie,False
19401117,1940-09-15,Shibe Park,St. Louis Cardinals,Philadelphia Phillies,7,0,10,3,1,0,St. Louis Cardinals,False
19401118,1940-09-15,Braves Field,Chicago Cubs,Boston Bees,3,7,7,14,0,0,Boston Bees,False
19401119,1940-09-15,Braves Field,Chicago Cubs,Boston Bees,7,4,13,9,0,0,Chicago Cubs,False
19401120,1940-09-15,Polo Grounds V,Pittsburgh Pirates,New York Giants,10,3,15,8,1,0,Pittsburgh Pirates,False
19401121,1940-09-15,Polo Grounds V,Pittsburgh Pirates,New York Giants,4,3,7,7,2,2,Pittsburgh Pirates,False
19401122,1940-09-15,Shibe Park,St. Louis Cardinals,Philadelphia Phillies,3,1,11,7,0,0,St. Louis Cardinals,False
19401123,1940-09-16,Cleveland Stadium,Philadelphia Athletics,Cleveland Indians,3,8,6,9,0,2,Cleveland Indians,False
19401124,1940-09-16,Cleveland Stadium,Philadelphia Athletics,Cleveland Indians,3,2,7,6,2,0,Philadelphia Athletics,False
19401125,1940-09-16,Sportsman's Park III,New York Yankees,St. Louis Browns,4,16,6,15,1,5,St. Louis Browns,False
19401126,1940-09-16,Comiskey Park I,Boston Red Sox,Chicago White Sox,6,2,9,5,0,0,Boston Red Sox,False
19401127,1940-09-16,Tiger Stadium,Washington Senators,Detroit Tigers,2,9,5,11,0,1,Detroit Tigers,False
19401128,1940-09-16,Ebbets Field,Cincinnati Reds,Brooklyn Dodgers,4,3,9,10,0,0,Cincinnati Reds,False
19401129,1940-09-16,Polo Grounds V,Pittsburgh Pirates,New York Giants,7,6,7,7,3,2,Pittsburgh Pirates,False
19401130,1940-09-16,Shibe Park,St. Louis Cardinals,Philadelphia Phillies,2,3,5,7,0,0,Philadelphia Phillies,False
19401131,1940-09-16,Shibe Park,St. Louis Cardinals,Philadelphia Phillies,7,1,8,6,0,0,St. Louis Cardinals,False
19401132,1940-09-17,Cleveland Stadium,Philadelphia Athletics,Cleveland Indians,4,3,9,9,0,0,Philadelphia Athletics,False
19401133,1940-09-17,Sportsman's Park III,New York Yankees,St. Louis Browns,9,0,10,6,0,0,New York Yankees,False
19401134,1940-09-17,Tiger Stadium,Washington Senators,Detroit Tigers,3,6,7,6,1,1,Detroit Tigers,False
19401135,1940-09-17,Ebbets Field,St. Louis Cardinals,Brooklyn Dodgers,5,0,7,5,0,0,St. Louis Cardinals,False
19401136,1940-09-17,Polo Grounds V,Chicago Cubs,New York Giants,9,8,14,13,2,0,Chicago Cubs,False
19401137,1940-09-17,Shibe Park,Cincinnati Reds,Philadelphia Phillies,2,1,7,5,0,0,Cincinnati Reds,False
19401138,1940-09-17,Braves Field,Pittsburgh Pirates,Boston Bees,5,10,12,14,1,1,Boston Bees,False
19401139,1940-09-18,Comiskey Park I,New York Yankees,Chicago White Sox,3,6,6,10,0,0,Chicago White Sox,False
19401140,1940-09-18,Comiskey Park I,New York Yankees,Chicago White Sox,9,8,10,12,1,0,New York Yankees,False
19401141,1940-09-18,Cleveland Stadium,Washington Senators,Cleveland Indians,1,3,6,9,0,0,Cleveland Indians,False
19401142,1940-09-18,Cleveland Stadium,Washington Senators,Cleveland Indians,1,2,5,9,0,1,Cleveland Indians,False
