game_id,game_date,stadium,team1,team2,team1_runs,team2_runs,team1_hits,team2_hits,team1_hrs,team2_hrs,winner,postseason
19400,19400416,Comiskey Park I,Cleveland Indians,Chicago White Sox,1,0,6,0,0,0,Cleveland Indians,False
19401,19400416,Shibe Park,New York Yankees,Philadelphia Athletics,1,2,6,6,0,1,Philadelphia Athletics,False
19402,19400416,Tiger Stadium,St. Louis Browns,Detroit Tigers,5,1,10,7,1,0,St. Louis Browns,False
19403,19400416,Griffith Stadium,Boston Red Sox,Washington Senators,1,0,7,2,0,0,Boston Red Sox,False
19404,19400416,Braves Field,Brooklyn Dodgers,Boston Bees,5,0,7,5,0,0,Brooklyn Dodgers,False
19405,19400416,Crosley Field,Chicago Cubs,Cincinnati Reds,1,2,6,8,1,2,Cincinnati Reds,False
19406,19400416,Polo Grounds V,Philadelphia Phillies,New York Giants,3,1,6,3,1,0,Philadelphia Phillies,False
19407,19400416,Sportsman's Park III,Pittsburgh Pirates,St. Louis Cardinals,6,4,15,7,1,0,Pittsburgh Pirates,False
19408,19400417,Shibe Park,New York Yankees,Philadelphia Athletics,4,1,7,4,1,0,New York Yankees,False
19409,19400418,Tiger Stadium,St. Louis Browns,Detroit Tigers,2,4,7,7,0,2,Detroit Tigers,False
194010,19400418,Griffith Stadium,Boston Red Sox,Washington Senators,7,0,9,5,1,0,Boston Red Sox,False
194011,19400418,Crosley Field,Chicago Cubs,Cincinnati Reds,1,2,5,8,0,0,Cincinnati Reds,False
194012,19400419,Fenway Park,Philadelphia Athletics,Boston Red Sox,6,7,8,8,0,1,Boston Red Sox,False
194013,19400419,Fenway Park,Philadelphia Athletics,Boston Red Sox,3,1,5,5,1,0,Philadelphia Athletics,False
194014,19400419,Cleveland Stadium,Detroit Tigers,Cleveland Indians,0,4,3,7,0,1,Cleveland Indians,False
194015,19400419,Yankee Stadium I,Washington Senators,New York Yankees,3,5,7,9,0,1,New York Yankees,False
194016,19400419,Ebbets Field,New York Giants,Brooklyn Dodgers,0,12,9,12,0,0,Brooklyn Dodgers,False
194017,19400419,Wrigley Field,St. Louis Cardinals,Chicago Cubs,0,5,6,9,0,0,Chicago Cubs,False
194018,19400420,Sportsman's Park III,Chicago White Sox,St. Louis Browns,1,11,8,13,1,1,St. Louis Browns,False
194019,19400420,Wrigley Field,St. Louis Cardinals,Chicago Cubs,3,4,12,7,0,0,Chicago Cubs,False
194020,19400421,Cleveland Stadium,Detroit Tigers,Cleveland Indians,12,2,15,5,0,1,Detroit Tigers,False
194021,19400421,Sportsman's Park III,Chicago White Sox,St. Louis Browns,6,2,12,7,1,0,Chicago White Sox,False
194022,19400421,Wrigley Field,St. Louis Cardinals,Chicago Cubs,5,4,9,11,0,0,St. Louis Cardinals,False
194023,19400422,Sportsman's Park III,Cleveland Indians,St. Louis Browns,5,2,8,7,0,1,Cleveland Indians,False
194024,19400422,Comiskey Park I,Detroit Tigers,Chicago White Sox,6,5,11,11,0,0,Detroit Tigers,False
194025,19400422,Crosley Field,St. Louis Cardinals,Cincinnati Reds,1,6,7,9,0,0,Cincinnati Reds,False
194026,19400422,Forbes Field,Chicago Cubs,Pittsburgh Pirates,5,9,9,10,0,0,Pittsburgh Pirates,False
194027,19400423,Yankee Stadium I,Philadelphia Athletics,New York Yankees,3,0,4,4,0,0,Philadelphia Athletics,False
194028,19400423,Fenway Park,Washington Senators,Boston Red Sox,2,7,7,8,0,3,Boston Red Sox,False
194029,19400423,Ebbets Field,Boston Bees,Brooklyn Dodgers,3,8,10,12,1,3,Brooklyn Dodgers,False
194030,19400423,Forbes Field,Chicago Cubs,Pittsburgh Pirates,2,3,7,9,0,0,Pittsburgh Pirates,False
194031,19400423,Shibe Park,New York Giants,Philadelphia Phillies,1,0,5,4,0,0,New York Giants,False
194032,19400424,Yankee Stadium I,Philadelphia Athletics,New York Yankees,4,9,10,11,1,4,New York Yankees,False
194033,19400424,Sportsman's Park III,Cleveland Indians,St. Louis Browns,6,4,12,12,1,0,Cleveland Indians,False
194034,19400424,Fenway Park,Washington Senators,Boston Red Sox,9,6,12,6,1,1,Washington Senators,False
194035,19400424,Comiskey Park I,Detroit Tigers,Chicago White Sox,2,1,8,5,1,0,Detroit Tigers,False
194036,19400424,Ebbets Field,Boston Bees,Brooklyn Dodgers,6,8,9,10,0,1,Brooklyn Dodgers,False
194037,19400424,Forbes Field,Chicago Cubs,Pittsburgh Pirates,9,4,10,11,0,0,Chicago Cubs,False
194038,19400424,Shibe Park,New York Giants,Philadelphia Phillies,5,2,7,5,1,0,New York Giants,False
194039,19400425,League Park IV,Chicago White Sox,Cleveland Indians,1,3,8,7,0,2,Cleveland Indians,False
194040,19400425,Griffith Stadium,Philadelphia Athletics,Washington Senators,6,7,13,13,0,0,Washington Senators,False
194041,19400425,Sportsman's Park III,Detroit Tigers,St. Louis Browns,4,2,10,5,1,0,Detroit Tigers,False
194042,19400425,Wrigley Field,Cincinnati Reds,Chicago Cubs,2,4,5,11,0,0,Chicago Cubs,False
194043,19400425,Shibe Park,Brooklyn Dodgers,Philadelphia Phillies,3,1,8,5,1,0,Brooklyn Dodgers,False
194044,19400425,Forbes Field,St. Louis Cardinals,Pittsburgh Pirates,10,9,22,12,0,0,St. Louis Cardinals,False
194045,19400425,Polo Grounds V,Boston Bees,New York Giants,1,9,6,11,0,1,New York Giants,False
194046,19400426,Fenway Park,New York Yankees,Boston Red Sox,1,8,7,11,0,0,Boston Red Sox,False
194047,19400426,League Park IV,Chicago White Sox,Cleveland Indians,11,1,13,4,0,0,Chicago White Sox,False
194048,19400426,Griffith Stadium,Philadelphia Athletics,Washington Senators,6,8,10,6,0,0,Washington Senators,False
194049,19400426,Wrigley Field,Cincinnati Reds,Chicago Cubs,2,6,5,8,0,1,Chicago Cubs,False
194050,19400426,Shibe Park,Brooklyn Dodgers,Philadelphia Phillies,6,0,8,7,1,0,Brooklyn Dodgers,False
194051,19400426,Forbes Field,St. Louis Cardinals,Pittsburgh Pirates,4,10,10,9,0,2,Pittsburgh Pirates,False
194052,19400426,Polo Grounds V,Boston Bees,New York Giants,3,5,9,12,0,0,New York Giants,False
194053,19400427,Tiger Stadium,Cleveland Indians,Detroit Tigers,4,2,10,7,2,0,Cleveland Indians,False
194054,19400427,Shibe Park,Boston Red Sox,Philadelphia Athletics,3,8,7,9,0,2,Philadelphia Athletics,False
194055,19400427,Griffith Stadium,New York Yankees,Washington Senators,2,3,5,9,0,0,Washington Senators,False
194056,19400427,Comiskey Park I,St. Louis Browns,Chicago White Sox,6,2,10,10,2,0,St. Louis Browns,False
194057,19400427,Braves Field,Philadelphia Phillies,Boston Bees,5,4,10,16,0,0,Philadelphia Phillies,False
194058,19400427,Crosley Field,Pittsburgh Pirates,Cincinnati Reds,0,3,3,8,0,1,Cincinnati Reds,False
194059,19400427,Polo Grounds V,Brooklyn Dodgers,New York Giants,4,1,10,8,0,1,Brooklyn Dodgers,False
194060,19400427,Sportsman's Park III,Chicago Cubs,St. Louis Cardinals,4,0,8,7,0,0,Chicago Cubs,False
194061,19400428,Tiger Stadium,Cleveland Indians,Detroit Tigers,11,9,17,12,3,2,Cleveland Indians,False
194062,19400428,Shibe Park,Boston Red Sox,Philadelphia Athletics,5,4,17,10,1,0,Boston Red Sox,False
194063,19400428,Griffith Stadium,New York Yankees,Washington Senators,2,3,6,6,0,0,Washington Senators,False
194064,19400428,Comiskey Park I,St. Louis Browns,Chicago White Sox,11,8,17,9,2,0,St. Louis Browns,False
194065,19400428,Crosley Field,Pittsburgh Pirates,Cincinnati Reds,2,8,5,15,0,1,Cincinnati Reds,False
194066,19400428,Polo Grounds V,Brooklyn Dodgers,New York Giants,5,3,8,10,2,1,Brooklyn Dodgers,False
194067,19400428,Braves Field,Philadelphia Phillies,Boston Bees,2,3,7,9,0,0,Boston Bees,False
194068,19400428,Sportsman's Park III,Chicago Cubs,St. Louis Cardinals,5,7,8,11,0,3,St. Louis Cardinals,False
194069,19400429,Tiger Stadium,Cleveland Indians,Detroit Tigers,3,4,10,6,0,0,Detroit Tigers,False
194070,19400429,Shibe Park,Boston Red Sox,Philadelphia Athletics,11,3,19,7,1,1,Boston Red Sox,False
194071,19400429,Griffith Stadium,New York Yankees,Washington Senators,5,4,7,8,0,0,New York Yankees,False
194072,19400429,Crosley Field,Pittsburgh Pirates,Cincinnati Reds,2,3,9,5,0,2,Cincinnati Reds,False
194073,19400429,Sportsman's Park III,Chicago Cubs,St. Louis Cardinals,5,6,15,13,2,2,St. Louis Cardinals,False
194074,19400430,Fenway Park,Chicago White Sox,Boston Red Sox,9,4,12,6,1,1,Chicago White Sox,False
194075,19400430,Shibe Park,Cleveland Indians,Philadelphia Athletics,10,5,13,12,4,1,Cleveland Indians,False
194076,19400430,Yankee Stadium I,St. Louis Browns,New York Yankees,2,1,5,2,1,0,St. Louis Browns,False
194077,19400430,Griffith Stadium,Detroit Tigers,Washington Senators,4,9,9,13,1,0,Washington Senators,False
194078,19400430,Crosley Field,Brooklyn Dodgers,Cincinnati Reds,3,0,5,0,1,0,Brooklyn Dodgers,False
194079,19400430,Forbes Field,Philadelphia Phillies,Pittsburgh Pirates,6,2,11,8,0,0,Philadelphia Phillies,False
194080,19400430,Wrigley Field,Boston Bees,Chicago Cubs,7,8,12,13,0,2,Chicago Cubs,False
194081,19400501,Yankee Stadium I,St. Louis Browns,New York Yankees,3,5,5,9,0,0,New York Yankees,False
194082,19400501,Shibe Park,Cleveland Indians,Philadelphia Athletics,1,5,7,11,1,2,Philadelphia Athletics,False
194083,19400501,Fenway Park,Chicago White Sox,Boston Red Sox,4,12,8,13,2,1,Boston Red Sox,False
194084,19400501,Griffith Stadium,Detroit Tigers,Washington Senators,10,7,10,9,0,0,Detroit Tigers,False
194085,19400501,Crosley Field,Brooklyn Dodgers,Cincinnati Reds,2,9,6,8,1,2,Cincinnati Reds,False
194086,19400502,Griffith Stadium,Detroit Tigers,Washington Senators,5,3,8,6,1,0,Detroit Tigers,False
194087,19400502,Sportsman's Park III,New York Giants,St. Louis Cardinals,7,4,14,5,2,1,New York Giants,False
194088,19400503,Yankee Stadium I,Chicago White Sox,New York Yankees,4,8,10,9,1,3,New York Yankees,False
194089,19400503,Fenway Park,St. Louis Browns,Boston Red Sox,8,9,15,12,1,4,Boston Red Sox,False
194090,19400503,Sportsman's Park III,Boston Bees,St. Louis Cardinals,4,2,10,7,0,0,Boston Bees,False
194091,19400504,Yankee Stadium I,Chicago White Sox,New York Yankees,10,3,15,9,2,0,Chicago White Sox,False
194092,19400504,Shibe Park,Detroit Tigers,Philadelphia Athletics,5,14,10,17,1,2,Philadelphia Athletics,False
194093,19400504,Griffith Stadium,Cleveland Indians,Washington Senators,12,4,13,12,1,0,Cleveland Indians,False
194094,19400504,Fenway Park,St. Louis Browns,Boston Red Sox,1,4,11,6,0,0,Boston Red Sox,False
194095,19400504,Wrigley Field,New York Giants,Chicago Cubs,2,3,8,6,0,2,Chicago Cubs,False
194096,19400504,Crosley Field,Philadelphia Phillies,Cincinnati Reds,2,3,6,8,0,0,Cincinnati Reds,False
194097,19400504,Sportsman's Park III,Boston Bees,St. Louis Cardinals,1,3,4,7,0,0,St. Louis Cardinals,False
194098,19400505,Fenway Park,Cleveland Indians,Boston Red Sox,6,1,13,7,1,0,Cleveland Indians,False
194099,19400505,Yankee Stadium I,Detroit Tigers,New York Yankees,6,4,12,9,0,0,Detroit Tigers,False
1940100,19400505,Shibe Park,Chicago White Sox,Philadelphia Athletics,6,5,11,10,1,1,Chicago White Sox,False
1940101,19400505,Griffith Stadium,St. Louis Browns,Washington Senators,7,3,11,9,0,1,St. Louis Browns,False
1940102,19400505,Crosley Field,New York Giants,Cincinnati Reds,2,3,7,7,0,0,Cincinnati Reds,False
1940103,19400505,Forbes Field,Boston Bees,Pittsburgh Pirates,5,1,8,4,0,1,Boston Bees,False
1940104,19400505,Sportsman's Park III,Brooklyn Dodgers,St. Louis Cardinals,9,6,12,14,0,2,Brooklyn Dodgers,False
1940105,19400505,Wrigley Field,Philadelphia Phillies,Chicago Cubs,7,5,11,11,0,0,Philadelphia Phillies,False
1940106,19400506,Fenway Park,Cleveland Indians,Boston Red Sox,5,8,11,11,1,1,Boston Red Sox,False
1940107,19400506,Yankee Stadium I,Detroit Tigers,New York Yankees,6,4,9,7,3,0,Detroit Tigers,False
1940108,19400506,Shibe Park,Chicago White Sox,Philadelphia Athletics,2,3,9,9,0,1,Philadelphia Athletics,False
1940109,19400506,Griffith Stadium,St. Louis Browns,Washington Senators,11,9,16,13,0,0,St. Louis Browns,False
1940110,19400506,Crosley Field,New York Giants,Cincinnati Reds,1,9,5,14,0,1,Cincinnati Reds,False
1940111,19400506,Forbes Field,Boston Bees,Pittsburgh Pirates,10,7,15,11,0,1,Boston Bees,False
1940112,19400506,Sportsman's Park III,Brooklyn Dodgers,St. Louis Cardinals,6,2,12,9,1,0,Brooklyn Dodgers,False
1940113,19400506,Wrigley Field,Philadelphia Phillies,Chicago Cubs,4,5,12,13,0,1,Chicago Cubs,False
1940114,19400507,Fenway Park,Cleveland Indians,Boston Red Sox,4,6,13,8,2,0,Boston Red Sox,False
1940115,19400507,Yankee Stadium I,Detroit Tigers,New York Yankees,4,2,12,9,0,0,Detroit Tigers,False
1940116,19400507,Shibe Park,Chicago White Sox,Philadelphia Athletics,6,3,9,5,0,0,Chicago White Sox,False
1940117,19400507,Griffith Stadium,St. Louis Browns,Washington Senators,5,6,11,11,2,0,Washington Senators,False
1940118,19400507,Crosley Field,New York Giants,Cincinnati Reds,6,7,9,12,2,0,Cincinnati Reds,False
1940119,19400507,Forbes Field,Boston Bees,Pittsburgh Pirates,11,9,16,15,1,0,Boston Bees,False
1940120,19400507,Sportsman's Park III,Brooklyn Dodgers,St. Louis Cardinals,2,18,9,20,0,7,St. Louis Cardinals,False
1940121,19400507,Wrigley Field,Philadelphia Phillies,Chicago Cubs,1,0,5,4,0,0,Philadelphia Phillies,False
1940122,19400508,Yankee Stadium I,Cleveland Indians,New York Yankees,10,4,14,9,3,1,Cleveland Indians,False
1940123,19400508,Shibe Park,St. Louis Browns,Philadelphia Athletics,8,10,11,13,1,0,Philadelphia Athletics,False
1940124,19400508,Fenway Park,Detroit Tigers,Boston Red Sox,4,5,12,12,1,0,Boston Red Sox,False
1940125,19400508,Griffith Stadium,Chicago White Sox,Washington Senators,6,3,10,5,0,0,Chicago White Sox,False
1940126,19400508,Crosley Field,Boston Bees,Cincinnati Reds,10,4,13,10,1,0,Boston Bees,False
1940127,19400508,Forbes Field,New York Giants,Pittsburgh Pirates,10,6,17,12,0,0,New York Giants,False
1940128,19400508,Sportsman's Park III,Philadelphia Phillies,St. Louis Cardinals,4,7,9,10,1,2,St. Louis Cardinals,False
1940129,19400509,Fenway Park,Detroit Tigers,Boston Red Sox,5,6,10,13,1,0,Boston Red Sox,False
1940130,19400509,Yankee Stadium I,Cleveland Indians,New York Yankees,4,0,10,3,0,0,Cleveland Indians,False
1940131,19400509,Shibe Park,St. Louis Browns,Philadelphia Athletics,4,2,9,7,0,0,St. Louis Browns,False
1940132,19400509,Griffith Stadium,Chicago White Sox,Washington Senators,4,8,10,15,0,2,Washington Senators,False
1940133,19400509,Wrigley Field,Brooklyn Dodgers,Chicago Cubs,4,1,7,4,0,0,Brooklyn Dodgers,False
1940134,19400509,Crosley Field,Boston Bees,Cincinnati Reds,1,4,5,9,1,1,Cincinnati Reds,False
1940135,19400509,Forbes Field,New York Giants,Pittsburgh Pirates,17,6,15,11,0,0,New York Giants,False
1940136,19400509,Sportsman's Park III,Philadelphia Phillies,St. Louis Cardinals,4,8,11,13,0,1,St. Louis Cardinals,False
1940137,19400510,League Park IV,St. Louis Browns,Cleveland Indians,4,9,10,12,1,0,Cleveland Indians,False
1940138,19400510,Yankee Stadium I,Boston Red Sox,New York Yankees,3,2,6,9,0,1,Boston Red Sox,False
1940139,19400510,Shibe Park,Washington Senators,Philadelphia Athletics,7,8,11,11,1,1,Philadelphia Athletics,False
1940140,19400510,Tiger Stadium,Chicago White Sox,Detroit Tigers,0,3,7,7,0,0,Detroit Tigers,False
1940141,19400510,Ebbets Field,New York Giants,Brooklyn Dodgers,7,2,12,5,1,0,New York Giants,False
1940142,19400510,Wrigley Field,Pittsburgh Pirates,Chicago Cubs,8,3,12,5,1,0,Pittsburgh Pirates,False
1940143,19400511,League Park IV,St. Louis Browns,Cleveland Indians,0,1,5,5,0,0,Cleveland Indians,False
1940144,19400511,Tiger Stadium,Chicago White Sox,Detroit Tigers,1,0,2,2,0,0,Chicago White Sox,False
1940145,19400511,Yankee Stadium I,Boston Red Sox,New York Yankees,9,8,13,10,1,3,Boston Red Sox,False
1940146,19400511,Shibe Park,Washington Senators,Philadelphia Athletics,9,6,12,11,0,0,Washington Senators,False
1940147,19400511,Ebbets Field,Philadelphia Phillies,Brooklyn Dodgers,5,4,8,7,1,0,Philadelphia Phillies,False
1940148,19400511,Wrigley Field,Pittsburgh Pirates,Chicago Cubs,5,7,10,10,0,0,Chicago Cubs,False
1940149,19400511,Sportsman's Park III,Cincinnati Reds,St. Louis Cardinals,12,5,17,8,1,1,Cincinnati Reds,False
1940150,19400511,Braves Field,New York Giants,Boston Bees,10,2,13,5,0,0,New York Giants,False
1940151,19400512,Cleveland Stadium,St. Louis Browns,Cleveland Indians,5,2,12,9,0,0,St. Louis Browns,False
1940152,19400512,Yankee Stadium I,Boston Red Sox,New York Yankees,0,4,6,9,0,0,New York Yankees,False
1940153,19400512,Shibe Park,Washington Senators,Philadelphia Athletics,2,4,6,10,0,0,Philadelphia Athletics,False
1940154,19400512,Tiger Stadium,Chicago White Sox,Detroit Tigers,4,3,9,8,0,2,Chicago White Sox,False
1940155,19400512,Ebbets Field,Philadelphia Phillies,Brooklyn Dodgers,3,5,7,8,1,0,Brooklyn Dodgers,False
1940156,19400512,Sportsman's Park III,Cincinnati Reds,St. Louis Cardinals,7,1,9,4,1,0,Cincinnati Reds,False
1940157,19400512,Sportsman's Park III,Cincinnati Reds,St. Louis Cardinals,13,4,11,16,3,0,Cincinnati Reds,False
1940158,19400512,Braves Field,New York Giants,Boston Bees,3,2,10,9,0,0,New York Giants,False
1940159,19400512,Wrigley Field,Pittsburgh Pirates,Chicago Cubs,5,7,10,9,1,1,Chicago Cubs,False
1940160,19400513,Ebbets Field,Philadelphia Phillies,Brooklyn Dodgers,3,6,7,11,0,0,Brooklyn Dodgers,False
1940161,19400513,Braves Field,New York Giants,Boston Bees,11,5,10,11,1,0,New York Giants,False
1940162,19400513,Crosley Field,St. Louis Cardinals,Cincinnati Reds,8,8,13,14,4,0,tie,False
1940163,19400514,League Park IV,Philadelphia Athletics,Cleveland Indians,9,7,15,9,1,2,Philadelphia Athletics,False
1940164,19400514,Comiskey Park I,Boston Red Sox,Chicago White Sox,7,6,14,11,3,0,Boston Red Sox,False
1940165,19400514,Tiger Stadium,Washington Senators,Detroit Tigers,4,2,11,11,1,0,Washington Senators,False
1940166,19400514,Ebbets Field,Cincinnati Reds,Brooklyn Dodgers,5,6,13,11,1,0,Brooklyn Dodgers,False
1940167,19400514,Polo Grounds V,Pittsburgh Pirates,New York Giants,7,2,10,7,1,0,Pittsburgh Pirates,False
1940168,19400514,Shibe Park,St. Louis Cardinals,Philadelphia Phillies,0,4,9,8,0,0,Philadelphia Phillies,False
1940169,19400515,Ebbets Field,Cincinnati Reds,Brooklyn Dodgers,5,2,8,5,1,0,Cincinnati Reds,False
1940170,19400515,Braves Field,Chicago Cubs,Boston Bees,2,0,7,2,0,0,Chicago Cubs,False
1940171,19400515,Polo Grounds V,Pittsburgh Pirates,New York Giants,2,5,8,7,2,1,New York Giants,False
1940172,19400515,Shibe Park,St. Louis Cardinals,Philadelphia Phillies,3,6,11,9,1,0,Philadelphia Phillies,False
1940173,19400516,Sportsman's Park III,Boston Red Sox,St. Louis Browns,7,5,14,12,2,0,Boston Red Sox,False
1940174,19400516,Braves Field,Chicago Cubs,Boston Bees,5,4,6,9,1,1,Chicago Cubs,False
1940175,19400517,Comiskey Park I,New York Yankees,Chicago White Sox,6,1,6,5,1,0,New York Yankees,False
1940176,19400517,League Park IV,Washington Senators,Cleveland Indians,1,18,7,15,0,2,Cleveland Indians,False
1940177,19400517,Ebbets Field,St. Louis Cardinals,Brooklyn Dodgers,3,4,7,6,1,2,Brooklyn Dodgers,False
1940178,19400517,Shibe Park,Cincinnati Reds,Philadelphia Phillies,7,2,12,6,2,0,Cincinnati Reds,False
1940179,19400517,Polo Grounds V,Chicago Cubs,New York Giants,4,0,7,2,1,0,Chicago Cubs,False
1940180,19400518,Comiskey Park I,New York Yankees,Chicago White Sox,3,0,11,2,1,0,New York Yankees,False
1940181,19400518,League Park IV,Washington Senators,Cleveland Indians,3,2,7,7,1,0,Washington Senators,False
1940182,19400518,Tiger Stadium,Philadelphia Athletics,Detroit Tigers,6,8,7,9,2,1,Detroit Tigers,False
1940183,19400518,Ebbets Field,St. Louis Cardinals,Brooklyn Dodgers,6,2,7,7,5,0,St. Louis Cardinals,False
1940184,19400518,Polo Grounds V,Chicago Cubs,New York Giants,4,6,8,11,0,0,New York Giants,False
1940185,19400518,Shibe Park,Cincinnati Reds,Philadelphia Phillies,3,8,7,14,0,0,Philadelphia Phillies,False
1940186,19400518,Braves Field,Pittsburgh Pirates,Boston Bees,5,15,10,20,1,2,Boston Bees,False
1940187,19400519,Cleveland Stadium,New York Yankees,Cleveland Indians,1,5,4,9,0,0,Cleveland Indians,False
1940188,19400519,Sportsman's Park III,Philadelphia Athletics,St. Louis Browns,4,10,9,9,1,3,St. Louis Browns,False
1940189,19400519,Comiskey Park I,Washington Senators,Chicago White Sox,12,10,19,15,3,3,Washington Senators,False
1940190,19400519,Ebbets Field,Chicago Cubs,Brooklyn Dodgers,7,6,14,10,2,0,Chicago Cubs,False
1940191,19400519,Braves Field,Cincinnati Reds,Boston Bees,8,4,12,5,1,1,Cincinnati Reds,False
1940192,19400519,Shibe Park,Pittsburgh Pirates,Philadelphia Phillies,5,6,7,10,1,1,Philadelphia Phillies,False
1940193,19400519,Polo Grounds V,St. Louis Cardinals,New York Giants,6,5,9,9,3,1,St. Louis Cardinals,False
1940194,19400520,League Park IV,New York Yankees,Cleveland Indians,2,10,3,17,0,2,Cleveland Indians,False
1940195,19400520,Sportsman's Park III,Philadelphia Athletics,St. Louis Browns,8,4,10,9,4,1,Philadelphia Athletics,False
1940196,19400520,Comiskey Park I,Washington Senators,Chicago White Sox,4,5,9,11,0,0,Chicago White Sox,False
1940197,19400520,Tiger Stadium,Boston Red Sox,Detroit Tigers,7,10,12,12,2,4,Detroit Tigers,False
1940198,19400520,Ebbets Field,Chicago Cubs,Brooklyn Dodgers,6,4,13,8,1,1,Chicago Cubs,False
1940199,19400520,Braves Field,Cincinnati Reds,Boston Bees,4,13,11,13,0,2,Boston Bees,False
1940200,19400520,Polo Grounds V,St. Louis Cardinals,New York Giants,0,6,6,9,0,2,New York Giants,False
1940201,19400520,Shibe Park,Pittsburgh Pirates,Philadelphia Phillies,7,8,10,14,0,1,Philadelphia Phillies,False
1940202,19400521,League Park IV,New York Yankees,Cleveland Indians,10,2,12,3,1,0,New York Yankees,False
1940203,19400521,Comiskey Park I,Washington Senators,Chicago White Sox,8,9,11,15,0,2,Chicago White Sox,False
1940204,19400521,Tiger Stadium,Boston Red Sox,Detroit Tigers,11,8,11,16,4,2,Boston Red Sox,False
1940205,19400521,Ebbets Field,Chicago Cubs,Brooklyn Dodgers,3,4,12,6,2,0,Brooklyn Dodgers,False
1940206,19400522,Comiskey Park I,Philadelphia Athletics,Chicago White Sox,1,10,7,18,0,0,Chicago White Sox,False
1940207,19400522,League Park IV,Boston Red Sox,Cleveland Indians,6,9,16,15,1,3,Cleveland Indians,False
1940208,19400522,Tiger Stadium,New York Yankees,Detroit Tigers,8,2,16,6,2,0,New York Yankees,False
1940209,19400522,Sportsman's Park III,Washington Senators,St. Louis Browns,9,2,13,7,1,0,Washington Senators,False
1940210,19400522,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,1,3,6,8,0,0,Brooklyn Dodgers,False
1940211,19400522,Polo Grounds V,Cincinnati Reds,New York Giants,4,6,7,10,2,1,New York Giants,False
1940212,19400523,Comiskey Park I,Philadelphia Athletics,Chicago White Sox,4,13,16,13,0,1,Chicago White Sox,False
1940213,19400523,Tiger Stadium,New York Yankees,Detroit Tigers,2,3,6,7,1,1,Detroit Tigers,False
1940214,19400523,Sportsman's Park III,Washington Senators,St. Louis Browns,7,8,14,10,1,2,St. Louis Browns,False
1940215,19400523,Shibe Park,Chicago Cubs,Philadelphia Phillies,4,3,15,14,1,0,Chicago Cubs,False
1940216,19400524,Sportsman's Park III,Cleveland Indians,St. Louis Browns,3,2,9,7,1,0,Cleveland Indians,False
1940217,19400524,Comiskey Park I,Detroit Tigers,Chicago White Sox,1,2,3,4,0,0,Chicago White Sox,False
1940218,19400524,Polo Grounds V,Boston Bees,New York Giants,1,8,5,13,0,3,New York Giants,False
1940219,19400525,Comiskey Park I,Detroit Tigers,Chicago White Sox,10,4,17,10,1,1,Detroit Tigers,False
1940220,19400525,Griffith Stadium,Philadelphia Athletics,Washington Senators,2,4,7,9,1,0,Washington Senators,False
1940221,19400525,Crosley Field,St. Louis Cardinals,Cincinnati Reds,2,7,4,8,0,1,Cincinnati Reds,False
1940222,19400525,Crosley Field,St. Louis Cardinals,Cincinnati Reds,5,1,9,6,1,0,St. Louis Cardinals,False
1940223,19400525,Forbes Field,Chicago Cubs,Pittsburgh Pirates,7,12,12,14,1,1,Pittsburgh Pirates,False
1940224,19400526,Fenway Park,New York Yankees,Boston Red Sox,7,2,10,9,1,1,New York Yankees,False
1940225,19400526,Sportsman's Park III,Cleveland Indians,St. Louis Browns,3,5,11,12,0,1,St. Louis Browns,False
1940226,19400526,Sportsman's Park III,Cleveland Indians,St. Louis Browns,13,1,10,7,1,0,Cleveland Indians,False
1940227,19400526,Griffith Stadium,Philadelphia Athletics,Washington Senators,3,4,5,10,1,1,Washington Senators,False
1940228,19400526,Crosley Field,St. Louis Cardinals,Cincinnati Reds,0,4,1,11,0,0,Cincinnati Reds,False
1940229,19400526,Shibe Park,Brooklyn Dodgers,Philadelphia Phillies,2,1,4,6,1,0,Brooklyn Dodgers,False
1940230,19400526,Forbes Field,Chicago Cubs,Pittsburgh Pirates,2,3,6,5,0,0,Pittsburgh Pirates,False
1940231,19400526,Polo Grounds V,Boston Bees,New York Giants,8,10,12,11,1,5,New York Giants,False
1940232,19400527,Cleveland Stadium,Detroit Tigers,Cleveland Indians,6,1,10,6,1,0,Detroit Tigers,False
1940233,19400527,Yankee Stadium I,Washington Senators,New York Yankees,0,5,4,4,0,2,New York Yankees,False
1940234,19400527,Sportsman's Park III,Chicago White Sox,St. Louis Browns,7,5,15,9,0,1,Chicago White Sox,False
1940235,19400527,Ebbets Field,Philadelphia Phillies,Brooklyn Dodgers,0,6,4,12,0,0,Brooklyn Dodgers,False
1940236,19400527,Braves Field,New York Giants,Boston Bees,1,7,4,13,0,0,Boston Bees,False
1940237,19400527,Forbes Field,Cincinnati Reds,Pittsburgh Pirates,2,1,5,4,0,0,Cincinnati Reds,False
1940238,19400527,Forbes Field,Cincinnati Reds,Pittsburgh Pirates,7,3,11,9,0,1,Cincinnati Reds,False
1940239,19400527,Wrigley Field,St. Louis Cardinals,Chicago Cubs,1,7,7,10,0,0,Chicago Cubs,False
1940240,19400528,League Park IV,Detroit Tigers,Cleveland Indians,8,5,11,11,0,0,Detroit Tigers,False
1940241,19400528,Yankee Stadium I,Washington Senators,New York Yankees,4,12,12,14,0,2,New York Yankees,False
1940242,19400528,Yankee Stadium I,Washington Senators,New York Yankees,1,3,7,9,1,0,New York Yankees,False
